Clothing ID,Age,Positive Feedback Count,Division Name,Department Name,Class Name,Recommended IND,title_char_point,title_char_comma,title_char_semicolon,title_char_quotes,title_char_exclamation,title_char_question,title_char_hashtag,title_char_ellipsis,title_nlp_tokens,title_nlp_sentences,title_nlp_pronoums,title_nlp_adjectives,title_nlp_verbs,title_nlp_nouns,title_nlp_conjunctions,title_nlp_numbers,title_nlp_symbols,title_sentiment_positive,title_sentiment_negative,title_sentiment_mixed,review_text_char_point,review_text_char_comma,review_text_char_semicolon,review_text_char_quotes,review_text_char_exclamation,review_text_char_question,review_text_char_hashtag,review_text_char_ellipsis,review_text_nlp_tokens,review_text_nlp_sentences,review_text_nlp_pronoums,review_text_nlp_adjectives,review_text_nlp_verbs,review_text_nlp_nouns,review_text_nlp_conjunctions,review_text_nlp_numbers,review_text_nlp_symbols,review_text_sentiment_positive,review_text_sentiment_negative,review_text_sentiment_mixed
1022,42,0,General,Bottoms,Jeans,1,0,0,0,0,0,0,0,0,2,1,1,0,0,1,0,0,0,0,0,0,4,1,0,0,0,0,0,0,50,4,0,8,3,9,2,0,0,1,0,0
858,38,2,General Petite,Tops,Knits,1,3,0,0,0,0,0,0,2,6,1,0,2,0,0,2,0,0,1,0,1,6,1,0,1,1,0,0,0,107,7,0,10,12,15,4,0,0,2,0,2
1094,52,6,General Petite,Dresses,Dresses,1,0,0,0,0,1,0,0,0,2,1,0,1,0,0,0,0,0,1,0,0,8,1,0,0,2,0,0,4,59,5,0,7,8,10,3,0,0,1,0,2
1094,33,0,General Petite,Dresses,Dresses,1,0,0,0,0,1,0,0,0,3,1,0,0,1,1,0,0,0,0,0,0,2,1,0,3,0,0,0,0,31,2,0,5,3,5,2,1,0,0,0,0
1094,55,0,General Petite,Dresses,Dresses,1,3,1,0,0,0,0,0,2,4,1,0,1,0,0,1,0,0,1,0,1,1,2,0,0,0,0,0,0,21,1,0,2,2,3,0,0,0,1,0,0
1094,45,0,General Petite,Dresses,Dresses,0,0,1,0,0,0,0,0,0,8,1,0,1,1,1,0,0,0,1,0,0,10,10,0,1,0,0,0,3,117,7,0,9,10,28,4,0,0,5,1,0
1094,38,3,General Petite,Dresses,Dresses,0,0,0,0,0,0,0,0,0,4,1,0,0,1,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,12,2,0,0,2,1,0,0,0,0,0,0
841,50,0,General,Tops,Blouses,0,0,0,0,0,1,0,0,0,4,1,0,1,0,2,0,0,0,0,1,0,5,3,0,3,2,0,0,0,115,6,0,2,15,20,3,2,0,0,0,1
1094,67,0,General Petite,Dresses,Dresses,1,0,0,0,0,0,0,0,0,3,1,0,2,0,1,0,0,0,1,0,0,2,0,0,0,0,0,0,0,19,2,0,5,1,4,2,0,0,3,0,1
850,50,0,General,Tops,Blouses,1,0,0,0,0,0,0,0,0,2,1,0,1,0,1,0,0,0,1,0,0,4,2,0,0,0,0,0,0,63,4,0,5,6,14,3,0,0,0,1,2
1094,35,1,General Petite,Dresses,Dresses,1,0,0,0,0,1,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,5,4,0,6,1,0,0,0,111,7,3,8,15,16,4,2,0,0,0,0
1094,24,1,General Petite,Dresses,Dresses,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,5,6,0,8,1,0,0,0,119,7,0,10,11,16,6,3,0,1,0,0
1094,56,9,General Petite,Dresses,Dresses,1,0,0,0,0,0,0,0,0,4,1,0,1,1,1,0,0,0,0,0,0,8,6,0,1,0,0,0,0,115,9,1,8,11,21,5,1,0,1,0,1
829,35,0,General Petite,Tops,Blouses,1,0,0,0,0,0,0,0,0,3,1,0,0,2,0,0,0,0,0,0,0,2,3,0,3,2,0,0,0,50,4,2,4,8,3,2,0,0,2,0,0
1094,37,89,General Petite,Dresses,Dresses,1,0,0,0,0,1,0,0,0,3,1,0,0,1,0,0,0,0,0,0,0,6,4,0,1,1,0,0,0,112,8,3,6,10,20,4,0,0,0,0,1
868,33,2,General,Tops,Knits,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,13,2,0,5,0,1,0,0,0,3,0,0
1094,24,0,General Petite,Dresses,Dresses,0,0,0,0,0,0,0,0,0,5,1,0,1,0,0,0,0,0,0,0,0,10,2,0,0,0,0,0,2,100,9,0,7,10,18,4,0,0,0,0,1
1094,63,0,General Petite,Dresses,Dresses,1,0,0,0,0,0,0,0,0,2,1,0,1,0,1,0,0,0,1,0,0,7,0,0,0,0,0,0,0,58,7,1,5,7,10,2,0,0,2,0,1
868,26,0,General,Tops,Knits,0,0,0,0,0,1,0,0,0,3,1,0,1,0,0,0,0,0,0,0,0,5,3,0,4,2,0,0,0,111,7,0,10,10,20,8,1,1,1,1,2
1104,56,9,General,Dresses,Dresses,0,0,0,0,0,0,0,0,0,4,1,0,1,0,1,0,0,0,0,0,0,3,5,1,1,2,0,0,0,112,6,1,7,9,16,4,1,0,2,0,1
1022,39,0,General,Bottoms,Jeans,1,0,0,0,0,0,0,0,0,4,1,0,3,0,0,1,0,0,2,0,0,1,2,0,0,1,0,0,0,25,2,0,2,3,1,3,0,0,1,0,1
1094,32,0,General Petite,Dresses,Dresses,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,4,1,1,0,0,0,0,2,29,2,0,3,1,5,0,0,0,0,0,0
898,35,4,General,Tops,Fine gauge,0,0,0,0,0,0,0,0,0,2,1,0,1,0,1,0,0,0,0,0,0,4,2,0,0,1,0,0,0,112,6,0,4,13,17,5,0,0,2,0,1
829,67,1,General Petite,Tops,Blouses,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,3,2,0,2,0,0,0,0,43,3,0,5,5,7,3,0,0,1,0,0
898,46,1,General,Tops,Fine gauge,1,0,0,0,0,1,0,0,0,3,1,0,1,0,0,0,0,0,0,0,0,5,6,0,7,1,0,0,0,123,7,0,13,12,15,4,1,0,2,0,1
872,39,0,General Petite,Tops,Knits,1,0,0,0,0,1,0,0,0,7,1,0,0,2,1,0,0,0,0,0,0,2,2,0,0,1,0,0,0,28,3,0,3,2,4,1,0,0,2,0,0
974,24,0,General Petite,Jackets,Jackets,1,0,0,0,0,0,0,0,0,3,1,0,2,0,0,1,0,0,2,0,0,2,2,0,0,0,0,0,0,46,3,0,6,6,7,0,0,0,0,0,0
1022,32,0,General,Bottoms,Jeans,1,0,0,0,0,1,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,3,2,0,2,1,0,0,0,46,4,1,4,7,2,2,0,0,1,0,1
974,34,0,General Petite,Jackets,Jackets,1,0,0,0,0,0,0,0,0,2,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,11,2,5,1,0,2,0,0,0,0,0,0
974,35,0,General Petite,Jackets,Jackets,1,0,0,0,0,1,0,0,0,4,1,0,2,0,0,1,0,0,2,0,0,3,0,0,0,1,0,0,0,44,4,0,8,2,9,1,0,0,4,1,0
872,56,0,General Petite,Tops,Knits,1,0,0,0,0,0,0,0,0,3,1,0,0,0,1,0,0,0,0,0,0,3,1,0,0,3,0,0,0,46,4,1,5,4,8,1,0,0,0,0,1
898,51,1,General,Tops,Fine gauge,1,0,0,0,1,0,1,0,0,7,1,0,0,0,1,0,2,0,0,0,0,4,3,0,1,1,0,0,0,47,5,0,5,4,12,1,0,0,1,0,0
872,44,0,General Petite,Tops,Knits,1,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,9,1,0,0,0,0,0,2,69,6,1,7,4,13,2,5,0,4,0,2
872,33,4,General Petite,Tops,Knits,1,0,0,0,0,0,0,0,0,3,1,0,0,1,1,0,0,0,0,0,0,4,2,0,1,0,0,0,0,49,4,0,6,4,8,2,0,0,2,0,1
872,54,7,General Petite,Tops,Knits,1,0,2,0,0,0,0,0,0,5,1,0,2,0,1,0,0,0,1,0,0,3,1,0,6,0,0,0,0,116,4,0,11,10,23,6,0,1,2,0,1
854,60,0,General Petite,Tops,Knits,1,0,0,0,1,0,0,0,0,7,1,0,1,1,0,1,0,0,1,0,1,7,2,0,3,0,0,0,0,117,8,0,3,20,13,5,0,0,1,0,2
1086,37,6,General,Dresses,Dresses,1,0,1,0,0,0,0,0,0,3,1,0,2,0,0,0,0,0,1,0,0,8,3,0,5,3,0,0,2,61,9,1,9,6,7,0,2,0,2,0,0
854,59,2,General Petite,Tops,Knits,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,3,1,0,0,0,0,0,0,48,3,0,3,3,11,5,0,1,1,0,1
854,50,0,General Petite,Tops,Knits,0,0,0,0,0,1,0,0,0,3,1,0,1,0,0,0,0,0,0,1,0,7,2,0,0,1,0,0,0,73,6,0,9,6,9,1,0,0,0,1,0
1047,38,3,General Petite,Bottoms,Pants,0,0,0,0,0,0,0,0,0,5,1,0,1,1,1,1,0,0,0,0,1,5,6,0,3,0,0,0,0,106,6,0,9,15,15,3,0,0,1,0,1
854,31,1,General Petite,Tops,Knits,1,0,0,0,0,0,0,0,0,9,1,0,1,1,1,1,0,0,1,0,1,7,6,0,3,0,0,0,2,61,4,0,5,3,9,2,3,0,2,0,1
829,30,1,General,Tops,Blouses,1,0,0,0,0,0,0,0,0,5,1,0,1,1,1,0,0,0,0,0,0,5,1,0,0,0,0,0,0,71,5,1,4,5,12,3,5,0,0,0,2
863,46,1,General,Tops,Knits,1,0,2,0,0,0,0,0,0,6,1,0,2,2,0,0,0,0,0,0,0,4,0,0,2,0,0,0,0,37,4,1,4,5,5,1,0,0,2,0,0
854,29,1,General Petite,Tops,Knits,1,0,1,0,0,0,0,0,0,5,1,0,1,0,0,1,0,0,1,0,1,3,4,0,2,0,1,0,0,51,4,1,7,3,7,2,0,0,2,1,2
854,37,0,General,Tops,Knits,1,0,0,0,0,0,0,0,0,3,1,0,2,0,1,0,0,0,1,0,0,8,1,0,1,0,0,0,0,76,8,0,11,6,11,4,2,0,4,0,2
854,32,0,General,Tops,Knits,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,1,0,2,2,0,2,0,0,0,0,40,2,0,3,8,3,0,1,0,0,1,0
829,36,0,General,Tops,Blouses,1,0,0,0,0,2,0,0,0,9,2,0,1,0,3,0,0,0,1,0,0,0,1,0,3,8,0,0,0,65,6,0,5,8,7,5,2,0,0,1,2
826,50,2,General,Tops,Blouses,1,0,0,0,0,0,0,0,0,3,1,0,1,1,0,0,0,0,0,0,0,3,8,0,8,3,1,0,0,131,6,2,9,12,23,2,6,0,0,0,0
863,58,1,General,Tops,Knits,1,3,0,0,0,0,0,0,2,7,1,0,1,1,2,1,0,0,1,0,1,6,5,1,4,2,0,0,2,109,6,0,14,8,14,2,4,0,3,0,0
854,27,2,General,Tops,Knits,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,6,2,0,0,1,0,0,0,87,7,0,8,7,16,3,1,1,2,0,1
1047,54,3,General Petite,Bottoms,Pants,1,0,0,0,0,0,0,0,0,3,1,0,2,0,1,0,0,0,0,0,0,10,2,0,2,3,0,0,2,118,9,2,10,8,19,8,4,1,3,0,1
854,51,5,General,Tops,Knits,1,0,0,0,0,0,0,0,0,3,1,0,1,0,0,1,0,0,1,0,0,7,3,0,3,0,0,0,0,116,7,3,7,9,27,4,1,0,0,0,1
843,32,1,General,Tops,Blouses,1,0,1,0,0,0,0,0,0,6,1,0,2,0,1,0,0,0,2,0,0,4,1,0,5,0,0,0,0,119,5,2,7,12,16,4,3,0,0,0,2
829,53,2,General,Tops,Blouses,1,0,1,0,0,1,0,0,0,5,1,1,1,0,0,0,0,0,1,0,0,6,1,0,1,0,0,0,0,72,6,0,9,8,9,2,0,0,3,0,1
843,43,3,General,Tops,Blouses,1,0,0,0,0,0,0,0,0,2,1,0,1,0,1,0,0,0,1,0,0,3,0,0,1,0,0,0,0,24,3,0,4,3,4,1,0,0,1,0,0
1047,32,1,General Petite,Bottoms,Pants,1,0,2,0,0,0,0,0,0,9,1,0,2,0,3,0,0,0,0,0,0,7,3,0,0,0,0,0,2,109,5,1,13,9,17,6,0,0,1,0,1
854,32,0,General,Tops,Knits,1,0,0,0,0,1,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,21,2,0,3,3,4,1,0,1,2,0,0
854,65,2,General,Tops,Knits,1,0,0,0,0,1,0,0,0,9,1,0,2,1,2,0,0,0,1,0,0,5,7,0,1,0,0,0,0,106,6,0,15,11,14,5,1,0,4,0,2
826,44,1,General,Tops,Blouses,1,0,0,0,0,1,0,0,0,4,1,0,2,0,0,1,0,0,1,0,0,10,1,0,1,2,0,0,4,112,10,3,18,9,18,10,2,0,3,0,2
1094,51,25,General Petite,Dresses,Dresses,1,0,0,0,0,0,0,0,0,2,1,0,1,0,1,0,0,0,1,0,0,2,1,0,0,0,0,0,0,34,3,0,2,3,8,0,1,0,1,0,0
1075,55,0,General Petite,Dresses,Dresses,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,4,0,0,3,2,0,0,0,56,5,1,3,8,6,2,0,0,2,0,1
1094,29,1,General Petite,Dresses,Dresses,1,0,0,0,0,0,0,0,0,2,1,0,1,0,1,0,0,0,0,0,0,5,2,0,2,0,0,0,0,84,5,0,7,9,17,4,0,0,1,0,0
895,37,2,General,Tops,Fine gauge,0,0,0,0,0,0,0,0,0,2,1,0,1,0,1,0,0,0,0,1,0,3,3,0,5,0,0,0,0,47,3,0,3,4,5,2,2,0,1,0,1
1094,61,0,General Petite,Dresses,Dresses,1,0,0,0,0,0,0,0,0,2,1,0,1,0,1,0,0,0,1,0,0,4,0,0,1,0,0,0,0,49,5,0,3,7,8,1,0,0,2,0,1
865,32,1,General Petite,Tops,Knits,1,0,0,0,0,1,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,20,2,0,2,2,5,2,0,0,1,0,0
839,68,1,General,Tops,Blouses,1,0,0,0,0,0,0,0,0,2,1,0,1,0,1,0,0,0,1,0,0,7,3,0,2,0,0,0,0,116,9,0,9,17,11,3,0,0,2,0,1
895,32,0,General,Tops,Fine gauge,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,2,0,2,5,0,0,0,53,5,0,3,3,15,2,1,0,0,0,0
1094,54,1,General Petite,Dresses,Dresses,1,0,0,0,0,0,0,0,0,5,1,0,1,0,0,1,0,0,1,0,1,3,0,0,0,0,0,0,0,60,5,0,6,6,12,1,0,0,0,0,1
895,48,1,General,Tops,Fine gauge,1,0,0,0,0,0,0,0,0,5,1,0,2,1,1,0,0,0,1,0,0,8,0,0,7,0,0,0,0,118,13,5,10,15,17,6,0,0,1,0,1
860,62,4,General,Tops,Knits,0,0,0,0,0,1,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,6,2,0,2,0,0,0,0,78,5,3,3,13,8,2,1,0,0,1,0
1094,60,6,General,Dresses,Dresses,1,0,0,0,2,0,0,0,0,6,1,0,1,0,2,0,0,0,1,0,0,6,4,0,0,4,0,0,2,108,7,4,13,16,20,8,0,0,6,0,2
867,42,0,General Petite,Tops,Knits,1,3,0,0,0,0,0,0,2,3,1,0,1,0,0,1,0,0,1,0,1,6,1,0,1,0,0,0,0,64,6,3,7,6,10,2,1,2,4,0,0
865,36,1,General Petite,Tops,Knits,1,0,0,0,0,0,0,0,0,8,1,0,2,1,2,1,0,0,1,0,1,2,2,0,0,0,0,0,0,46,2,0,8,3,6,3,0,0,1,0,2
1075,60,1,General Petite,Dresses,Dresses,1,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,6,4,0,0,1,0,0,0,96,7,1,5,14,9,3,2,1,0,0,2
895,47,0,General,Tops,Fine gauge,1,0,1,0,0,0,0,0,0,5,1,1,1,0,2,0,0,0,0,0,0,6,1,0,0,0,0,1,0,100,6,0,9,8,23,4,2,1,3,0,0
1075,46,4,General Petite,Dresses,Dresses,1,0,0,0,0,1,0,0,0,3,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,21,2,0,3,2,3,2,0,0,2,0,0
1075,49,2,General Petite,Dresses,Dresses,1,0,1,0,0,0,0,0,0,8,1,0,1,0,2,1,0,0,1,0,1,4,9,0,2,1,0,1,0,119,6,2,14,8,20,8,2,0,3,1,2
860,52,5,General,Tops,Knits,0,0,0,0,0,0,0,0,0,4,1,0,0,1,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,63,8,0,7,4,9,1,1,0,0,1,0
1094,59,0,General,Dresses,Dresses,1,0,0,0,0,1,0,0,0,2,1,0,1,0,0,0,0,0,1,0,0,2,2,0,2,3,0,0,0,86,5,0,6,10,9,5,2,0,3,0,1
865,28,0,General Petite,Tops,Knits,1,0,1,0,0,0,0,0,0,10,1,0,2,0,3,1,0,0,1,0,1,4,4,0,2,0,0,0,0,84,4,0,10,6,13,2,0,0,3,1,0
895,40,0,General,Tops,Fine gauge,1,0,0,0,0,0,0,0,0,3,1,0,2,0,0,1,0,0,2,0,0,3,0,0,1,1,0,0,0,55,5,0,2,11,11,2,0,0,1,0,0
1094,53,6,General,Dresses,Dresses,1,0,0,0,0,1,0,0,0,8,1,0,0,1,1,1,0,0,0,0,1,10,6,0,4,1,0,0,2,121,11,0,10,13,15,7,4,0,0,1,4
1094,33,1,General,Dresses,Dresses,1,0,0,0,0,0,0,0,0,3,1,0,1,0,2,0,0,0,0,0,0,4,2,0,1,0,0,0,0,55,4,1,3,5,10,1,0,0,1,0,0
895,46,0,General,Tops,Fine gauge,1,0,0,0,0,1,0,0,0,3,1,0,1,0,1,0,0,0,0,0,0,5,0,0,4,1,0,0,0,51,6,3,5,6,5,4,1,0,3,0,0
1075,41,0,General Petite,Dresses,Dresses,0,0,0,0,0,0,0,0,0,2,1,1,0,0,1,0,0,0,0,0,0,3,0,0,1,0,0,0,0,61,3,0,3,8,10,2,0,0,0,1,0
1075,63,2,General Petite,Dresses,Dresses,1,0,0,0,0,1,0,0,0,3,1,0,0,1,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,23,3,1,3,1,1,0,1,0,2,0,0
1094,36,9,General,Dresses,Dresses,1,0,0,0,0,1,0,0,0,4,1,0,0,1,2,0,0,0,0,0,0,4,1,0,1,1,0,0,0,62,5,0,6,3,11,3,1,3,3,0,2
1094,38,1,General,Dresses,Dresses,1,0,0,0,0,0,0,0,0,2,1,0,0,1,1,0,0,0,0,0,0,4,2,0,2,0,1,0,0,31,4,1,4,1,5,0,1,0,1,0,0
895,64,0,General,Tops,Fine gauge,1,0,0,0,0,1,0,0,0,3,1,0,1,0,0,0,0,0,1,0,0,6,2,0,0,0,0,0,0,106,7,1,19,9,16,7,0,0,2,0,1
1075,27,0,General Petite,Dresses,Dresses,1,0,0,0,0,1,0,0,0,3,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,30,2,0,4,2,6,3,0,0,2,1,1
895,42,1,General,Tops,Fine gauge,0,0,0,0,0,0,0,0,0,5,1,0,2,0,2,1,0,0,1,0,1,4,1,0,2,0,0,0,0,52,4,0,2,6,9,1,1,0,1,0,0
820,40,7,General,Tops,Blouses,1,0,0,0,0,0,0,0,0,8,1,0,1,0,4,0,0,1,1,0,0,4,3,0,5,0,0,0,0,108,5,0,13,14,19,6,0,0,3,0,0
836,33,7,General Petite,Tops,Blouses,1,0,0,0,0,1,0,0,0,3,1,1,0,0,1,0,0,0,0,0,0,2,5,0,1,2,0,0,0,113,5,2,6,13,19,8,2,1,1,0,2
862,49,0,General Petite,Tops,Knits,1,0,0,0,0,0,0,0,0,4,1,0,1,0,1,0,0,0,0,0,0,4,1,0,0,0,0,0,0,44,4,0,4,5,6,2,0,0,1,0,1
836,58,12,General Petite,Tops,Blouses,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,6,1,0,1,0,0,0,0,84,6,2,4,8,15,2,0,0,0,0,1
864,25,1,General,Tops,Knits,1,1,1,0,0,0,0,0,0,8,1,0,2,0,2,2,0,0,0,1,1,4,2,0,1,0,0,0,0,72,4,1,8,5,11,3,1,0,2,0,1
862,36,1,General Petite,Tops,Knits,0,0,0,0,0,0,0,0,0,5,1,0,1,0,2,0,0,0,0,0,0,5,3,1,2,0,0,0,0,93,6,0,6,11,15,0,0,0,0,0,0
862,33,23,General Petite,Tops,Knits,0,0,0,0,0,0,0,0,0,4,1,0,1,1,0,1,0,0,0,1,0,4,7,0,1,1,0,0,0,76,5,1,10,6,12,4,0,0,2,2,0
879,34,5,General,Tops,Knits,1,0,1,0,0,0,0,0,0,7,1,0,1,0,0,1,0,0,1,0,1,3,3,0,2,0,0,0,0,55,3,0,7,3,6,1,1,0,1,0,0
1104,25,3,General,Dresses,Dresses,1,0,0,0,0,1,0,0,0,2,1,0,1,0,0,0,0,0,1,0,0,6,1,0,0,1,0,0,0,55,7,0,4,7,14,4,0,0,3,0,2
912,53,13,General Petite,Tops,Fine gauge,1,0,0,0,0,1,0,0,0,3,1,0,0,1,0,0,0,0,0,0,0,5,0,0,2,0,0,0,0,53,5,0,4,7,7,2,1,0,1,0,1
836,57,0,General Petite,Tops,Blouses,0,0,0,0,0,1,0,0,0,3,1,0,1,1,0,0,0,0,0,0,0,4,3,0,0,1,0,0,0,89,5,0,15,4,15,6,1,0,3,0,3
836,34,0,General Petite,Tops,Blouses,1,0,0,0,0,1,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,5,1,0,1,1,0,0,0,50,6,0,5,5,5,3,2,0,2,0,0
996,40,2,General Petite,Bottoms,Skirts,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,6,2,0,0,0,0,0,0,72,6,0,11,6,7,6,0,0,2,3,3
996,61,2,General Petite,Bottoms,Skirts,1,0,0,0,0,0,0,0,0,3,1,0,1,0,0,1,0,0,1,0,1,3,2,0,3,0,0,0,0,45,3,0,5,4,6,3,1,0,0,0,1
836,33,0,General Petite,Tops,Blouses,0,0,0,0,0,0,0,0,0,6,1,0,2,0,1,1,0,0,1,0,1,3,1,0,2,0,0,0,0,71,5,2,3,6,13,3,1,1,1,0,1
836,23,12,General Petite,Tops,Blouses,1,0,1,0,0,0,0,0,0,10,1,0,2,0,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,20,1,0,0,1,4,1,3,2,0,0,0
879,37,0,General,Tops,Knits,1,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,26,1,0,2,1,5,2,0,0,0,0,1
1104,38,1,General,Dresses,Dresses,1,0,0,0,0,3,0,0,0,6,1,0,0,0,3,0,0,0,0,0,0,1,0,0,0,1,0,0,0,17,2,0,2,1,3,1,0,0,0,0,0
1104,32,0,General,Dresses,Dresses,1,0,0,0,0,0,0,0,0,3,1,0,2,0,0,1,0,0,0,0,0,4,2,0,0,0,0,0,0,57,4,0,1,8,10,4,0,0,0,0,0
1104,38,4,General,Dresses,Dresses,0,0,0,0,0,0,0,0,0,4,1,0,2,0,0,1,0,0,1,0,1,7,4,0,2,0,0,0,0,83,6,0,7,8,11,2,2,0,2,1,0
1104,41,0,General,Dresses,Dresses,1,0,0,0,0,0,0,0,0,5,1,0,1,0,2,0,0,0,1,0,0,3,0,0,1,0,0,0,0,27,3,0,0,2,5,2,0,0,0,0,1
836,56,5,General Petite,Tops,Blouses,1,0,1,0,0,0,0,0,0,6,1,0,2,0,3,0,0,0,1,0,0,4,3,0,2,0,0,0,0,47,4,0,4,5,7,3,2,0,0,0,0
1104,70,3,General,Dresses,Dresses,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,8,3,0,3,0,0,0,0,118,9,0,6,13,11,3,2,0,1,0,1
864,60,3,General,Tops,Knits,1,0,0,0,0,0,0,0,0,3,1,0,2,0,0,1,0,0,2,0,0,3,2,0,1,0,0,0,0,69,3,0,8,6,12,4,0,0,4,1,2
1104,44,6,General,Dresses,Dresses,1,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,5,2,0,4,0,0,0,0,60,5,0,5,6,13,6,3,0,0,1,0
1104,38,3,General,Dresses,Dresses,0,0,1,0,0,0,0,0,0,3,1,0,2,0,0,0,0,0,0,1,0,5,2,0,2,1,0,0,0,89,6,0,10,9,16,3,0,0,0,4,1
836,60,0,General Petite,Tops,Blouses,1,0,0,0,0,0,0,0,0,3,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,16,1,0,2,3,1,0,1,0,0,0,0
836,64,2,General Petite,Tops,Blouses,0,0,0,0,0,0,0,0,0,5,1,0,0,2,0,0,0,0,0,0,0,8,3,0,2,0,0,0,3,72,4,0,10,6,12,3,0,0,0,2,1
862,38,1,General,Tops,Knits,1,0,0,0,0,1,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,6,3,0,5,2,0,0,0,85,8,0,5,12,8,4,0,0,2,0,1
1095,36,6,General Petite,Dresses,Dresses,0,3,0,0,1,0,0,0,2,8,1,0,1,0,2,0,0,0,0,0,0,4,5,1,2,0,0,0,0,111,5,2,9,11,16,7,3,0,0,0,2
1095,48,9,General Petite,Dresses,Dresses,1,0,0,0,0,0,0,0,0,8,1,1,0,2,3,0,0,0,1,0,0,10,1,0,0,0,1,0,3,105,6,0,9,10,22,5,1,0,1,0,1
1066,49,0,General Petite,Bottoms,Pants,1,0,0,0,1,0,0,0,0,6,1,0,1,0,2,0,0,0,0,0,0,2,3,0,1,0,0,0,0,42,2,0,7,2,5,4,1,0,3,0,1
862,71,1,General,Tops,Knits,1,0,0,0,0,0,0,0,0,2,1,1,0,1,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,104,5,1,10,11,20,5,0,0,0,1,1
1083,56,8,General,Dresses,Dresses,1,0,0,0,0,0,0,0,0,4,1,0,1,0,2,1,0,0,1,0,0,6,0,0,0,0,0,0,0,77,7,1,7,6,14,6,0,0,1,0,2
1066,42,1,General Petite,Bottoms,Pants,1,0,0,0,0,0,0,0,0,3,1,0,0,1,1,0,0,0,0,0,0,4,6,0,0,1,0,0,0,80,5,5,6,10,4,3,0,0,3,0,0
826,42,1,General,Tops,Blouses,1,0,0,0,0,2,0,0,0,5,1,0,0,1,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,17,4,1,1,3,2,0,0,0,1,0,0
826,29,0,General,Tops,Blouses,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,2,4,0,0,1,0,0,0,35,3,0,2,5,3,1,0,0,0,1,0
1066,46,6,General Petite,Bottoms,Pants,1,0,0,0,0,0,0,0,0,2,1,0,0,0,2,0,0,0,0,0,0,7,0,0,1,0,0,0,0,94,7,2,8,9,15,4,4,0,0,0,2
862,46,1,General,Tops,Knits,1,0,0,0,0,0,0,0,0,7,1,0,2,0,3,0,0,0,1,0,0,8,0,0,3,0,0,0,0,94,9,1,8,12,14,5,0,0,5,0,0
826,40,2,General,Tops,Blouses,1,1,0,0,0,0,0,0,0,7,1,0,1,0,2,0,0,0,0,0,0,2,1,0,1,0,0,0,0,42,2,0,5,3,7,2,0,0,1,0,2
1081,45,3,General,Dresses,Dresses,1,0,0,0,0,0,0,0,0,3,1,0,0,0,3,0,0,0,0,0,0,3,4,0,0,0,0,0,0,54,3,1,7,3,8,4,0,0,3,0,1
1081,36,4,General,Dresses,Dresses,1,0,0,0,0,0,0,0,0,6,1,0,3,1,0,0,0,0,0,0,0,5,3,0,3,2,0,0,0,114,8,1,10,17,14,3,3,0,1,0,1
